URL,Element,Text
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2013 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2011 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2011 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2011 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2011 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2010 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2010 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2010 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2010 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2009 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2009 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2009 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2009 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2008 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2008 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2008 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2008 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2007 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2007 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2007 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2007 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2006 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2006 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2006 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2006 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2005 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2005 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2005 Learn more
https://eacc.go.ke/en/default/Downloads/,li,January to March Quarterly Report – 2004 Learn more
https://eacc.go.ke/en/default/Downloads/,li,April to June Quarterly Report – 2004 Learn more
https://eacc.go.ke/en/default/Downloads/,li,July to September Quarterly Report – 2004 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2004 Learn more
https://eacc.go.ke/en/default/Downloads/,li,October to December Quarterly Report – 2003 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – August 2013 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – July 2013 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – June 2013 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – May 2013 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – January 2013 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – December 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – November 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – August 2012 Learn more
https://eacc.go.ke/en/default/Downloads/,li,Preventive Services – March 2010 Learn more
https://eacc.go.ke/en/default/Downloads/,li,The African Union Convention on Preventing and Combating Corruption Learn more
https://eacc.go.ke/en/default/Downloads/,li,Prevention of Corruption Act (Repealed) Learn more
https://eacc.go.ke/en/default/Downloads/,li,"Public Procurement Regulations, 2006 Learn more"
https://eacc.go.ke/en/default/Downloads/,li,"The Public Procurement And Disposal Act, 2015 Learn more"
https://eacc.go.ke/en/default/Downloads/,li,"The Ethics and Anti corruption Commission (Amendment) Act, 2015 Learn more"
https://eacc.go.ke/en/default/Downloads/,h2,Recent Cases
https://eacc.go.ke/en/default/Downloads/,li,"September 17, 2025 ODPP’s resolution to review its own decision to charge former Governor of Kakamega County, Mr. Wycliff Oparanya, is irregular and unconstitutional, High Court in Fredrick Mulaa VS Kenya Human Rights Commission and ODPP and 5 others"
https://eacc.go.ke/en/default/Downloads/,li,"March 6, 2025 Court orders former CEC Member for Machakos County to deposit Kes80 million as security for judgement pending appeal"
https://eacc.go.ke/en/default/Downloads/,li,"February 13, 2025 A person who uses his office to improperly confer a benefit on himself or anyone else is guilty of an offence, court asserts as it convicts Waititu and co-accused in Kes588 million case."
https://eacc.go.ke/en/default/Downloads/,li,"February 5, 2025 Court convicts four in the Sh550 million KPC procurement scandal"
https://eacc.go.ke/en/default/Downloads/,h2,EACC Head Quarters
https://eacc.go.ke/en/default/Downloads/,h2,Partners
https://eacc.go.ke/en/default/Downloads/,h2,International Partners
https://eacc.go.ke/en/default/Downloads/,h2,Publications
https://eacc.go.ke/en/default/Downloads/,li,Strategic Plan 2018-2023
https://eacc.go.ke/en/default/Downloads/,li,Legislation
https://eacc.go.ke/en/default/Downloads/,li,Reports
https://eacc.go.ke/en/default/Downloads/,li,Codes and Guidelines
https://eacc.go.ke/en/default/Downloads/,h2,Support
https://eacc.go.ke/en/default/Downloads/,li,FAQs
https://eacc.go.ke/en/default/Downloads/,li,Locate Us
https://eacc.go.ke/en/default/Downloads/,li,Report Corruption
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,title,Anti-Corruption Judgements/ Rulings - EACC
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Home
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,About Us
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Legislation
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Report Corruption
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,News & Updates
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Contact Us
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Downloads
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Court Rulings
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Partnerships
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,KLIF
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Integrity Education
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Kenya Ethics and Anti-Corruption Academy
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Locate Us
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Staff Mail
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Careers
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Tenders
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Newsletter
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Speeches
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Online Services
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Home
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,About Us
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Legislation
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Report Corruption
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,News & Updates
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Contact Us
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Downloads
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Court Rulings
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h1,Anti-Corruption Judgements/ Rulings
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,p,"This section highlights different Court rulings on cases filed by and against the Commission on matters related to corruption, economic crime and unethical conduct. To access the individual Court rulings please click on the relevant link on the right."
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,JUDGEMENT- EACC VS OKANDAH WILLIAM JOHN Size: 169 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,JUDGEMENT-35-OF-2018-EACC-VS-MARY-NGECHI-NGETHE Size: 128 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,EACC JUDGMENT ACEC E018 OF 2024 EACC VS ODHIAMBO Size: 160 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,EACC VS JULIUS MWAMSAE AND OTHERS Size: 116 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,EACC vs. SHAIBU HAMISI MGANDI & TWO OTHERS. Size: 8389 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,JUDGEMENT- EACC VS JUDITH NEKOYE Size: 1539 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,"ETHICS AND ANTI-CORRUPTION COMMISSION VERSUS- PETER MUHATIA ALUBALE..1ST DEFENDANT, WILSON GACANJA, .2ND DEFENDANT Size: 365 kB"
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,CITATION: ZURAH NIGHT SAKWA VS NATIONAL HOUSING CORPORATION Size: 217 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,KENYA ANTI-CORRUPTION COMMISSION VERSUS AGIL MAHMOUD & 2 OTHERS Size: 105 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,EACC-Judgment-ACEC Suit No. E019 OF 2024 EACC Vs Boniface Oloo Otiato Size: 2694 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,RULING - EACC VS NATHANIEL KIPKORIR TUM Size: 218 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,NAIROBI HC Anti-Corruption Suit No. E026 of 2028 EACC v. Joseph Muindi Tevulo & 2 Others Size: 3978 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,REPUBLIC VS PHILIP MUTUA KILONZO Size: 1212 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,COPY OF JUDGEMENT GIRAFFE VIEW ESTATE LIMITED VS ETHICS AND ANTI-CORRUPTION COMMISSION AND NAIROBI CITY COUNTY AND 5 OTHERS Size: 171 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,"EXECUTIVE BRIEF ON INVESTIGATIONS REGARDING ALLEGATION OF FRAUDULENT AND ILLEGAL DISPOSITION AND TRANSFER OF A PUBLIC PROPERTY L.R NO.2250/71-MUKOMA ROAD, KAREN BY TAYLOR ADFORCE E.A. LTD, ANTONIE GERAD JEMEAU AND DISMA ARORI VALUED AT 45,000,000.00 Size: 1763 kB"
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,EACC VS GEOFFREY KIMONGE Size: 2787 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,CASE:ELRCC-3-2022 Dr. Agnes Wanjiru Njeru Size: 10954 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Supreme Court Ruling on Forfeiture of Unexplained Wealth Size: 269 kB
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h2,Recent Cases
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,"September 17, 2025 ODPP’s resolution to review its own decision to charge former Governor of Kakamega County, Mr. Wycliff Oparanya, is irregular and unconstitutional, High Court in Fredrick Mulaa VS Kenya Human Rights Commission and ODPP and 5 others"
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,"March 6, 2025 Court orders former CEC Member for Machakos County to deposit Kes80 million as security for judgement pending appeal"
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,"February 13, 2025 A person who uses his office to improperly confer a benefit on himself or anyone else is guilty of an offence, court asserts as it convicts Waititu and co-accused in Kes588 million case."
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,"February 5, 2025 Court convicts four in the Sh550 million KPC procurement scandal"
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h2,EACC Head Quarters
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h2,Partners
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h2,International Partners
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h2,Publications
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Strategic Plan 2018-2023
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Legislation
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Reports
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Codes and Guidelines
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,h2,Support
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,FAQs
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Locate Us
https://eacc.go.ke/en/default/anti-corruption-judgements-rulings/,li,Report Corruption
https://eacc.go.ke/en/default/partnership/,title,Partnerships in the Fight Against Corruption - EACC
https://eacc.go.ke/en/default/partnership/,li,Home
https://eacc.go.ke/en/default/partnership/,li,About Us
https://eacc.go.ke/en/default/partnership/,li,Legislation
https://eacc.go.ke/en/default/partnership/,li,Report Corruption
https://eacc.go.ke/en/default/partnership/,li,News & Updates
https://eacc.go.ke/en/default/partnership/,li,Contact Us
https://eacc.go.ke/en/default/partnership/,li,Downloads
https://eacc.go.ke/en/default/partnership/,li,Court Rulings
https://eacc.go.ke/en/default/partnership/,li,Partnerships
https://eacc.go.ke/en/default/partnership/,li,KLIF
https://eacc.go.ke/en/default/partnership/,li,Integrity Education
https://eacc.go.ke/en/default/partnership/,li,Kenya Ethics and Anti-Corruption Academy
https://eacc.go.ke/en/default/partnership/,li,Locate Us
https://eacc.go.ke/en/default/partnership/,li,Staff Mail
https://eacc.go.ke/en/default/partnership/,li,Careers
https://eacc.go.ke/en/default/partnership/,li,Tenders
https://eacc.go.ke/en/default/partnership/,li,Newsletter
https://eacc.go.ke/en/default/partnership/,li,Speeches
https://eacc.go.ke/en/default/partnership/,li,Online Services
https://eacc.go.ke/en/default/partnership/,li,Home
https://eacc.go.ke/en/default/partnership/,li,About Us
https://eacc.go.ke/en/default/partnership/,li,Legislation
https://eacc.go.ke/en/default/partnership/,li,Report Corruption
https://eacc.go.ke/en/default/partnership/,li,News & Updates
https://eacc.go.ke/en/default/partnership/,li,Contact Us
https://eacc.go.ke/en/default/partnership/,li,Downloads
https://eacc.go.ke/en/default/partnership/,li,Court Rulings
https://eacc.go.ke/en/default/partnership/,h1,Partnerships in the Fight Against Corruption
https://eacc.go.ke/en/default/partnership/,p,"The Ethics and Anti-Corruption Commission is mandated to spearhead the fight against corruption and promote sound ethical standards and practices in Kenya. The Commission, in its Strategic Plan 2013-2018, recognizes the need to establish, support and maintain strategic partnership as a key component in the realization of its strategic objectives."
https://eacc.go.ke/en/default/partnership/,p,The Commission has continued to partner and work with various stakeholders through formal and informal ways.
https://eacc.go.ke/en/default/partnership/,p,"Through formal cooperation with stakeholders, the Commission has entered into Memorandum of Understanding (MOU) with some public and private entities. The MOU have covered mainly supporting the Commission’s mandate which includes investigations, prevention of corruption and unethical practices and public education. Some of the MOUs have been signed with the following institutions; Kenya Revenue Authority (KRA), Financial Reporting Centre (FRC), Association of Professional Society in East Africa (APSEA), Nairobi City County Government (NCCG)."
https://eacc.go.ke/en/default/partnership/,p,"The Commission has also signed working agreements with some County Governments such as Uasin Gishu,Kiambu, Nyandarua,Taita Taveta among others."
https://eacc.go.ke/en/default/partnership/,p,The Commission over the years has also sponsored activities such Kenya Annual Music and Drama Festivals for schools.
https://eacc.go.ke/en/default/partnership/,p,"The Commission continues to receive requests from individuals, private and public entities who request for sponsorships or have expressed interest in working with the Commission."
https://eacc.go.ke/en/default/partnership/,p,The Commission also engages the Development Partners to resource and offer expertise to support the fight against corruption.
https://eacc.go.ke/en/default/partnership/,h2,Recent Cases
https://eacc.go.ke/en/default/partnership/,li,"September 17, 2025 ODPP’s resolution to review its own decision to charge former Governor of Kakamega County, Mr. Wycliff Oparanya, is irregular and unconstitutional, High Court in Fredrick Mulaa VS Kenya Human Rights Commission and ODPP and 5 others"
https://eacc.go.ke/en/default/partnership/,li,"March 6, 2025 Court orders former CEC Member for Machakos County to deposit Kes80 million as security for judgement pending appeal"
https://eacc.go.ke/en/default/partnership/,li,"February 13, 2025 A person who uses his office to improperly confer a benefit on himself or anyone else is guilty of an offence, court asserts as it convicts Waititu and co-accused in Kes588 million case."
https://eacc.go.ke/en/default/partnership/,li,"February 5, 2025 Court convicts four in the Sh550 million KPC procurement scandal"
https://eacc.go.ke/en/default/partnership/,h2,EACC Head Quarters
https://eacc.go.ke/en/default/partnership/,h2,Partners
https://eacc.go.ke/en/default/partnership/,h2,International Partners
https://eacc.go.ke/en/default/partnership/,h2,Publications
https://eacc.go.ke/en/default/partnership/,li,Strategic Plan 2018-2023
https://eacc.go.ke/en/default/partnership/,li,Legislation
https://eacc.go.ke/en/default/partnership/,li,Reports
https://eacc.go.ke/en/default/partnership/,li,Codes and Guidelines
https://eacc.go.ke/en/default/partnership/,h2,Support
https://eacc.go.ke/en/default/partnership/,li,FAQs
https://eacc.go.ke/en/default/partnership/,li,Locate Us
https://eacc.go.ke/en/default/partnership/,li,Report Corruption
https://eacc.go.ke/en/default/klif/,title,KLIF - EACC
https://eacc.go.ke/en/default/klif/,li,Home
https://eacc.go.ke/en/default/klif/,li,About Us
https://eacc.go.ke/en/default/klif/,li,Legislation
https://eacc.go.ke/en/default/klif/,li,Report Corruption
https://eacc.go.ke/en/default/klif/,li,News & Updates
https://eacc.go.ke/en/default/klif/,li,Contact Us
https://eacc.go.ke/en/default/klif/,li,Downloads
https://eacc.go.ke/en/default/klif/,li,Court Rulings
https://eacc.go.ke/en/default/klif/,li,Partnerships
https://eacc.go.ke/en/default/klif/,li,KLIF
https://eacc.go.ke/en/default/klif/,li,Integrity Education
https://eacc.go.ke/en/default/klif/,li,Kenya Ethics and Anti-Corruption Academy
https://eacc.go.ke/en/default/klif/,li,Locate Us
https://eacc.go.ke/en/default/klif/,li,Staff Mail
https://eacc.go.ke/en/default/klif/,li,Careers
https://eacc.go.ke/en/default/klif/,li,Tenders
https://eacc.go.ke/en/default/klif/,li,Newsletter
https://eacc.go.ke/en/default/klif/,li,Speeches
https://eacc.go.ke/en/default/klif/,li,Online Services
https://eacc.go.ke/en/default/klif/,li,Home
https://eacc.go.ke/en/default/klif/,li,About Us
https://eacc.go.ke/en/default/klif/,li,Legislation
https://eacc.go.ke/en/default/klif/,li,Report Corruption
https://eacc.go.ke/en/default/klif/,li,News & Updates
https://eacc.go.ke/en/default/klif/,li,Contact Us
https://eacc.go.ke/en/default/klif/,li,Downloads
https://eacc.go.ke/en/default/klif/,li,Court Rulings
https://eacc.go.ke/en/default/klif/,h1,KLIF
https://eacc.go.ke/en/default/klif/,p,What is the Kenya Leadership Integrity Forum (KLIF)?
https://eacc.go.ke/en/default/klif/,p,The Kenya Leadership Integrity Forum (KLIF) is a partnership and governance initiative established for a unified and integrated fight against corruption by the public and private sectors. The creation of partnerships and networks is for greater impact in promotion of ethics and integrity.
https://eacc.go.ke/en/default/klif/,p,"The mandate of KLIF is to provide mechanism through which stakeholders design and implement anti-corruption initiatives, leveraging on their strengths in addressing corruption."
https://eacc.go.ke/en/default/klif/,p,KLIF Sectors and Stakeholders
https://eacc.go.ke/en/default/klif/,p,"There are twenty(20) sectors under KLIF, drawn from both the public and private as follows:"
https://eacc.go.ke/en/default/klif/,li,Executive
https://eacc.go.ke/en/default/klif/,li,Legislature
https://eacc.go.ke/en/default/klif/,li,Judiciary
https://eacc.go.ke/en/default/klif/,li,County Governments
https://eacc.go.ke/en/default/klif/,li,Labour
https://eacc.go.ke/en/default/klif/,li,Anti-Corruption Agencies
https://eacc.go.ke/en/default/klif/,li,Enforcement
https://eacc.go.ke/en/default/klif/,li,Oversight Agencies
https://eacc.go.ke/en/default/klif/,li,Media
https://eacc.go.ke/en/default/klif/,li,Private Sector
https://eacc.go.ke/en/default/klif/,li,Professional Bodies
https://eacc.go.ke/en/default/klif/,li,Education
https://eacc.go.ke/en/default/klif/,li,Civil Society
https://eacc.go.ke/en/default/klif/,li,Faith Sector
https://eacc.go.ke/en/default/klif/,li,Constitutional Commissions
https://eacc.go.ke/en/default/klif/,li,Development Partners
https://eacc.go.ke/en/default/klif/,li,Transport sector
https://eacc.go.ke/en/default/klif/,li,Regional and Sub-Regional bodies
https://eacc.go.ke/en/default/klif/,li,Regulatory Bodies
https://eacc.go.ke/en/default/klif/,li,Financial Services Sector
https://eacc.go.ke/en/default/klif/,p,"The Citizens are also identified as stakeholders for their role in public participation, demand for transparency, accountability and good governance."
https://eacc.go.ke/en/default/klif/,p,The Kenya Integrity Plan 2023-2028
https://eacc.go.ke/en/default/klif/,p,The Kenya Integrity Plan KIP 2023-2028 is a blueprint that envisages collective action and partnerships in enhancing integrity and accountability in Kenya. The benefits of the collaborative approach envisioned through KLIF in the fight against corruption in Kenya cannot be gainsaid.
https://eacc.go.ke/en/default/klif/,p,The Kenya Integrity Plan 2015-2019
https://eacc.go.ke/en/default/klif/,p,"Since 2015, the KLIF stakeholders have been implementing the Kenyan Integrity Plan (KIP) 2015-2019 which was formulated as a roadmap for all the KLIF sectors to implement a unified strategy to combat corruption in Kenya. All the sectors and the respective institutions implementing the KIP align their anti-corruption interventions to the KIP and develop annual action plans and progress implementation reports. These reports provide an opportunity to assess performance and measure the impact of the stakeholder’s anti-corruption activities."
https://eacc.go.ke/en/default/klif/,p,Why Partner in the Fight Against Corruption?
https://eacc.go.ke/en/default/klif/,p,"The KLIF platform was designed to allow each sector to leverage on its competitive advantage to contribute to the fight against corruption, creating the requisite synergy for better results with shared resources."
https://eacc.go.ke/en/default/klif/,p,KLIF has provided a framework through which the stakeholders collectively tackle corruption and unethical conduct across the various sectors by designing and implementing anticorruption initiatives in their respective sectors.
https://eacc.go.ke/en/default/klif/,p,"The spirit of partnership and collaboration recognizes that corruption takes place in all sectors. Therefore, it is imperative that all sectors are involved in preventing and eradicating it."
https://eacc.go.ke/en/default/klif/,p,Some of the benefits of partnering in promoting ethics and fighting corruption are as follows:
https://eacc.go.ke/en/default/klif/,li,Provides unity of purpose for all those involved in the fight against corruption
https://eacc.go.ke/en/default/klif/,li,Leads to concerted efforts in fighting corruption
https://eacc.go.ke/en/default/klif/,li,Enables stakeholders to work towards a common goal of a corrupt free nation
https://eacc.go.ke/en/default/klif/,li,Enables sharing of ideas in solving the problems caused by corruption
https://eacc.go.ke/en/default/klif/,li,Promotes a culture of ethics and integrity
https://eacc.go.ke/en/default/klif/,li,Makes the fight against corruption inclusive
https://eacc.go.ke/en/default/klif/,li,Enhances a cohesive team and builds trust among partners in the fight against corruption
https://eacc.go.ke/en/default/klif/,li,Facilitates achievement of great results and impacts
https://eacc.go.ke/en/default/klif/,li,Creates ownership of the process
https://eacc.go.ke/en/default/klif/,h2,Recent Cases
https://eacc.go.ke/en/default/klif/,li,"September 17, 2025 ODPP’s resolution to review its own decision to charge former Governor of Kakamega County, Mr. Wycliff Oparanya, is irregular and unconstitutional, High Court in Fredrick Mulaa VS Kenya Human Rights Commission and ODPP and 5 others"
https://eacc.go.ke/en/default/klif/,li,"March 6, 2025 Court orders former CEC Member for Machakos County to deposit Kes80 million as security for judgement pending appeal"
https://eacc.go.ke/en/default/klif/,li,"February 13, 2025 A person who uses his office to improperly confer a benefit on himself or anyone else is guilty of an offence, court asserts as it convicts Waititu and co-accused in Kes588 million case."
https://eacc.go.ke/en/default/klif/,li,"February 5, 2025 Court convicts four in the Sh550 million KPC procurement scandal"
https://eacc.go.ke/en/default/klif/,h2,EACC Head Quarters
https://eacc.go.ke/en/default/klif/,h2,Partners
https://eacc.go.ke/en/default/klif/,h2,International Partners
https://eacc.go.ke/en/default/klif/,h2,Publications
https://eacc.go.ke/en/default/klif/,li,Strategic Plan 2018-2023
https://eacc.go.ke/en/default/klif/,li,Legislation
https://eacc.go.ke/en/default/klif/,li,Reports
https://eacc.go.ke/en/default/klif/,li,Codes and Guidelines
https://eacc.go.ke/en/default/klif/,h2,Support
https://eacc.go.ke/en/default/klif/,li,FAQs
https://eacc.go.ke/en/default/klif/,li,Locate Us
https://eacc.go.ke/en/default/klif/,li,Report Corruption
https://eacc.go.ke/en/default/integrity-clubs/,title,Integrity Clubs - EACC
https://eacc.go.ke/en/default/integrity-clubs/,li,Home
https://eacc.go.ke/en/default/integrity-clubs/,li,About Us
https://eacc.go.ke/en/default/integrity-clubs/,li,Legislation
https://eacc.go.ke/en/default/integrity-clubs/,li,Report Corruption
https://eacc.go.ke/en/default/integrity-clubs/,li,News & Updates
https://eacc.go.ke/en/default/integrity-clubs/,li,Contact Us
https://eacc.go.ke/en/default/integrity-clubs/,li,Downloads
https://eacc.go.ke/en/default/integrity-clubs/,li,Court Rulings
https://eacc.go.ke/en/default/integrity-clubs/,li,Partnerships
https://eacc.go.ke/en/default/integrity-clubs/,li,KLIF
https://eacc.go.ke/en/default/integrity-clubs/,li,Integrity Education
https://eacc.go.ke/en/default/integrity-clubs/,li,Kenya Ethics and Anti-Corruption Academy
https://eacc.go.ke/en/default/integrity-clubs/,li,Locate Us
https://eacc.go.ke/en/default/integrity-clubs/,li,Staff Mail
https://eacc.go.ke/en/default/integrity-clubs/,li,Careers
https://eacc.go.ke/en/default/integrity-clubs/,li,Tenders
https://eacc.go.ke/en/default/integrity-clubs/,li,Newsletter
https://eacc.go.ke/en/default/integrity-clubs/,li,Speeches
https://eacc.go.ke/en/default/integrity-clubs/,li,Online Services
https://eacc.go.ke/en/default/integrity-clubs/,li,Home
https://eacc.go.ke/en/default/integrity-clubs/,li,About Us
https://eacc.go.ke/en/default/integrity-clubs/,li,Legislation
https://eacc.go.ke/en/default/integrity-clubs/,li,Report Corruption
https://eacc.go.ke/en/default/integrity-clubs/,li,News & Updates
https://eacc.go.ke/en/default/integrity-clubs/,li,Contact Us
https://eacc.go.ke/en/default/integrity-clubs/,li,Downloads
https://eacc.go.ke/en/default/integrity-clubs/,li,Court Rulings
https://eacc.go.ke/en/default/integrity-clubs/,h1,Integrity Clubs
https://eacc.go.ke/en/default/integrity-clubs/,h4,What is Integrity Club?
https://eacc.go.ke/en/default/integrity-clubs/,p,"Integrity Club is a small group of friends from the same workplace, class, School, University or community who voluntarily commit to meet regularly to help each other continuously to improve the quality and integrity of their Individual and group performance and behavior especially in the values of Patriotism, Integrity and Service Excellence in close coordination with proper authorities and leadership of the Integrity Club."
https://eacc.go.ke/en/default/integrity-clubs/,p,Three phenomena that have changed nations worldwide and impact the Integrity Clubs namely:
https://eacc.go.ke/en/default/integrity-clubs/,li,Globalization;
https://eacc.go.ke/en/default/integrity-clubs/,li,Internationalization; and
https://eacc.go.ke/en/default/integrity-clubs/,li,Democratization
https://eacc.go.ke/en/default/integrity-clubs/,h4,Foundational Policy
https://eacc.go.ke/en/default/integrity-clubs/,p,"Globalization and Internationalization have the twin contradictory tendency of not only drawing out common elements in systems, structures, and processes but also highlighting the differences among them, i.e. they lead to homogeneity and heterogeneity."
https://eacc.go.ke/en/default/integrity-clubs/,p,"Democratization on the other hand, has led communities everywhere to clamour for good governance practices that promote the core principals of transparency, accountability, responsibility, inclusion and devolution in national life and the body politic."
